"Data","NrParagonu","Produkt"
NA,"PA 378/S35/01/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 378/S35/01/2019","6_BIELIZNA :  STOPKI"
NA,"PA 378/S35/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 379/S35/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 379/S35/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 381/S35/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 381/S35/01/2019","6_BIELIZNA :  STOPKI"
NA,"PA 512/S36/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 512/S36/01/2019","6_BIELIZNA :  BIELIZNA TERMOAKTYWNA"
NA,"PA 512/S36/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 513/S36/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 513/S36/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 513/S36/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 513/S36/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 514/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 514/S36/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 514/S36/01/2019","1_M石CZYZNA :  BUTY RUN&TRAIN"
NA,"PA 515/S36/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 515/S36/01/2019","2_KOBIETA :  BUTY_ZIMA"
NA,"PA 516/S36/01/2019","2_KOBIETA :  SUKIENKA"
NA,"PA 516/S36/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 516/S36/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 517/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 517/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 517/S36/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 517/S36/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 517/S36/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 518/S36/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 518/S36/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 519/S36/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 519/S36/01/2019","1_M石CZYZNA :  TIGHT"
NA,"PA 519/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 520/S36/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 520/S36/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 520/S36/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 520/S36/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 521/S36/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 521/S36/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 521/S36/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 523/S36/01/2019","5_AKCESORIA :  PLECAK"
NA,"PA 523/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 523/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 523/S36/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 524/S36/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 524/S36/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 524/S36/01/2019","3_CHPAK :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 524/S36/01/2019","1_M石CZYZNA :  BUTY OUTDOOR LOW"
NA,"PA 525/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 525/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 525/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 527/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 527/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 527/S36/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 527/S36/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 527/S36/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 529/S36/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 529/S36/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 530/S36/01/2019","2_KOBIETA :  SUKIENKA"
NA,"PA 530/S36/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 530/S36/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 530/S36/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 530/S36/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 531/S36/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 531/S36/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 531/S36/01/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 531/S36/01/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 531/S36/01/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 533/S36/01/2019","4_DZIEWCZYNA :  T-SHIRT"
NA,"PA 533/S36/01/2019","1_M石CZYZNA :  BUTY OUTDOOR LOW"
NA,"PA 533/S36/01/2019","1_M石CZYZNA :  KLAPKI"
NA,"PA 485/S37/01/2019","3_CHPAK :  BLUZA"
NA,"PA 485/S37/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 486/S37/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 486/S37/01/2019","3_CHPAK :  KURTKA"
NA,"PA 487/S37/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 487/S37/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 488/S37/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 488/S37/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 488/S37/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 489/S37/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 489/S37/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 491/S37/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 491/S37/01/2019","6_BIELIZNA :  SKARPETY INNE"
NA,"PA 492/S37/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 492/S37/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 493/S37/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 493/S37/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 494/S37/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 494/S37/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 494/S37/01/2019","2_KOBIETA :  BUTY RUN&TRAIN"
NA,"PA 495/S37/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 495/S37/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 496/S37/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 496/S37/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 496/S37/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 496/S37/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 497/S37/01/2019","6_BIELIZNA :  MAJTKI"
NA,"PA 497/S37/01/2019","6_BIELIZNA :  MAJTKI"
NA,"PA 497/S37/01/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 498/S37/01/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 498/S37/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 499/S37/01/2019","3_CHPAK :  DRES"
NA,"PA 499/S37/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 499/S37/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 499/S37/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 500/S37/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 500/S37/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 501/S37/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 501/S37/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 502/S37/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 502/S37/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 503/S37/01/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 503/S37/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 504/S37/01/2019","2_KOBIETA :  BUTY RUN&TRAIN"
NA,"PA 504/S37/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT MID"
NA,"PA 505/S37/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 505/S37/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 505/S37/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 505/S37/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 505/S37/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 505/S37/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 506/S37/01/2019","2_KOBIETA :  BUTY RUN&TRAIN"
NA,"PA 506/S37/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT MID"
NA,"PA 507/S37/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 507/S37/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 507/S37/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 508/S37/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 508/S37/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 410/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 410/S38/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 410/S38/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 411/S38/01/2019","4_DZIEWCZYNA :  BLUZA"
NA,"PA 411/S38/01/2019","4_DZIEWCZYNA :  TIGHT"
NA,"PA 413/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 413/S38/01/2019","6_BIELIZNA :  BIELIZNA TERMOAKTYWNA"
NA,"PA 413/S38/01/2019","6_BIELIZNA :  SKARPETY INNE"
NA,"PA 413/S38/01/2019","6_BIELIZNA :  SKARPETY INNE"
NA,"PA 414/S38/01/2019","1_M石CZYZNA :  BUTY RUN&TRAIN"
NA,"PA 414/S38/01/2019","3_CHPAK :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 414/S38/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 415/S38/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 415/S38/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 415/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 415/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 415/S38/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 415/S38/01/2019","2_KOBIETA :  BUTY_ZIMA"
NA,"PA 416/S38/01/2019","2_KOBIETA :  SUKIENKA"
NA,"PA 416/S38/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 416/S38/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 416/S38/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 417/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 417/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 417/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 417/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 418/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 418/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 418/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 418/S38/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 419/S38/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 419/S38/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 419/S38/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 419/S38/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 419/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 420/S38/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 420/S38/01/2019","1_M石CZYZNA :  SPODENKI"
NA,"PA 420/S38/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 421/S38/01/2019","3_CHPAK :  SPODNIE"
NA,"PA 421/S38/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 421/S38/01/2019","3_CHPAK :  BLUZA"
NA,"PA 422/S38/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 422/S38/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 423/S38/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 423/S38/01/2019","1_M石CZYZNA :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 424/S38/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 424/S38/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 424/S38/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 424/S38/01/2019","3_CHPAK :  SPODNIE"
NA,"PA 424/S38/01/2019","6_BIELIZNA :  STOPKI"
NA,"PA 425/S38/01/2019","5_AKCESORIA :  PLECAK"
NA,"PA 425/S38/01/2019","5_AKCESORIA :  TORBA"
NA,"PA 425/S38/01/2019","6_BIELIZNA :  SKARPETY INNE"
NA,"PA 426/S38/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 426/S38/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 428/S38/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 428/S38/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 429/S38/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 429/S38/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 449/S39/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 449/S39/01/2019","3_CHPAK :  BUTY_ZIMA"
NA,"PA 450/S39/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 450/S39/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 451/S39/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 451/S39/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 453/S39/01/2019","3_CHPAK :  SPODNIE"
NA,"PA 453/S39/01/2019","3_CHPAK :  SPODNIE"
NA,"PA 454/S39/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 454/S39/01/2019","4_DZIEWCZYNA :  SPODNIE"
NA,"PA 456/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 456/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 457/S39/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 457/S39/01/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 457/S39/01/2019","4_DZIEWCZYNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 458/S39/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 458/S39/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 460/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 460/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 461/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 461/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 464/S39/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 464/S39/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 465/S39/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 465/S39/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 466/S39/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 466/S39/01/2019","2_KOBIETA :  KLAPKI"
NA,"PA 468/S39/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 468/S39/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 468/S39/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 471/S39/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 471/S39/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 471/S39/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 473/S39/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 473/S39/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 476/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 476/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 477/S39/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 477/S39/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 478/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 478/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 478/S39/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 479/S39/01/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 479/S39/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 479/S39/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 528/S40/01/2019","2_KOBIETA :  BUTY RUN&TRAIN"
NA,"PA 528/S40/01/2019","2_KOBIETA :  KLAPKI"
NA,"PA 529/S40/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 529/S40/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 530/S40/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 530/S40/01/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 531/S40/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 531/S40/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 532/S40/01/2019","6_BIELIZNA :  BIELIZNA TERMOAKTYWNA"
NA,"PA 532/S40/01/2019","2_KOBIETA :  BUTY RUN&TRAIN"
NA,"PA 533/S40/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 533/S40/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 534/S40/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 534/S40/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 534/S40/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 535/S40/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 535/S40/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 536/S40/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 536/S40/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 537/S40/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 537/S40/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 539/S40/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 539/S40/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 539/S40/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 539/S40/01/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 540/S40/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 540/S40/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 540/S40/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 541/S40/01/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 541/S40/01/2019","1_M石CZYZNA :  LONG SLEEVE"
NA,"PA 542/S40/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 542/S40/01/2019","1_M石CZYZNA :  DRES"
NA,"PA 543/S40/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 543/S40/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 545/S40/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 545/S40/01/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 546/S40/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 546/S40/01/2019","5_AKCESORIA :  PLECAK"
NA,"PA 547/S40/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 547/S40/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 548/S40/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 548/S40/01/2019","6_BIELIZNA :  BIELIZNA TERMOAKTYWNA"
NA,"PA 647/S41/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 647/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 649/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 649/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 651/S41/01/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 651/S41/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 651/S41/01/2019","4_DZIEWCZYNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 652/S41/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 652/S41/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 652/S41/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 652/S41/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 652/S41/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 653/S41/01/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 653/S41/01/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 653/S41/01/2019","2_KOBIETA :  TIGHT"
NA,"PA 654/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 654/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 655/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 655/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 655/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 656/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 656/S41/01/2019","2_KOBIETA :  BUTY_ZIMA"
NA,"PA 657/S41/01/2019","1_M石CZYZNA :  BUTY RUN&TRAIN"
NA,"PA 657/S41/01/2019","2_KOBIETA :  BUTY_ZIMA"
NA,"PA 658/S41/01/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 658/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 660/S41/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 660/S41/01/2019","2_KOBIETA :  BUTY_ZIMA"
NA,"PA 661/S41/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 661/S41/01/2019","3_CHPAK :  SPODNIE"
NA,"PA 662/S41/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 662/S41/01/2019","5_AKCESORIA :  PLECAK"
NA,"PA 663/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 663/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 663/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 664/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 664/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 665/S41/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 665/S41/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 666/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 666/S41/01/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 666/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 667/S41/01/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 667/S41/01/2019","2_KOBIETA :  BLUZA"
NA,"PA 667/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 667/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 667/S41/01/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 668/S41/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 668/S41/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 668/S41/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 668/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 669/S41/01/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 669/S41/01/2019","1_M石CZYZNA :  DRES"
NA,"PA 669/S41/01/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 670/S41/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 670/S41/01/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 671/S41/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 671/S41/01/2019","4_DZIEWCZYNA :  TIGHT"
NA,"PA 672/S41/01/2019","2_KOBIETA :  SPODNIE"
NA,"PA 672/S41/01/2019","2_KOBIETA :  BUTY RUN&TRAIN"
NA,"PA 673/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 673/S41/01/2019","2_KOBIETA :  BUTY_ZIMA"
NA,"PA 674/S41/01/2019","2_KOBIETA :  KURTKA"
NA,"PA 674/S41/01/2019","4_DZIEWCZYNA :  BLUZA"
NA,"PA 674/S41/01/2019","4_DZIEWCZYNA :  BLUZA"
NA,"PA 675/S41/01/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 675/S41/01/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 675/S41/01/2019","3_CHPAK :  T-SHIRT"
NA,"PA 676/S41/01/2019","6_BIELIZNA :  STOPKI"
NA,"PA 676/S41/01/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 676/S41/01/2019","4_DZIEWCZYNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 550/S42/01/2019","1_M石CZYZNA :  POLO"
